city,category,place name,review title,review,plateforme
Merzouga,Restaurant,Restaurant Merzouga,Delicious,,Tripadvisor
Merzouga,Restaurant,Restaurant Merzouga,Typical special restaurant - top,,Tripadvisor
Merzouga,Restaurant,Restaurant Merzouga,Not to be missed,,Tripadvisor
Merzouga,Restaurant,Restaurant Merzouga,"Warmly, cozy and authentic Moroccan meal",,Tripadvisor
Merzouga,Restaurant,Restaurant Merzouga,Stop during journey,,Tripadvisor
Merzouga,Restaurant,Cafe Restaurant Merzouga,Not so bad as a family,,Tripadvisor
Merzouga,Restaurant,Cafe Restaurant Merzouga,Really well done restaurant,,Tripadvisor
Merzouga,Restaurant,Cafe Restaurant Merzouga,What a wonderful surprise!,,Tripadvisor
Merzouga,Restaurant,Cafe Restaurant Merzouga,Redrups,,Tripadvisor
Merzouga,Restaurant,Cafe Restaurant Merzouga,Great lunch and escape from summer heat,,Tripadvisor
Merzouga,Restaurant,Cafe Restaurant Merzouga,Great respite from the heat with true AC; nice food and great friendly service,,Tripadvisor
Merzouga,Restaurant,Cafe Restaurant Merzouga,Great lunch spot,,Tripadvisor
Merzouga,Restaurant,Cafe Restaurant Merzouga,Great food,,Tripadvisor
Merzouga,Restaurant,Cafe Restaurant Merzouga,Good stop for lunch,,Tripadvisor
Merzouga,Restaurant,Cafe Restaurant Merzouga,Ideal spot for a quick meal when in the Desert,,Tripadvisor
Merzouga,Restaurant,Cafe Restaurant Merzouga,Amazing food and great service!,,Tripadvisor
Merzouga,Restaurant,Cafe Restaurant Merzouga,good lunch in a nice and quiet place,,Tripadvisor
Merzouga,Restaurant,Cafe Restaurant Merzouga,Amazing Moroccan veggie soup,,Tripadvisor
Merzouga,Restaurant,Cafe Restaurant Merzouga,Great service,,Tripadvisor
Merzouga,Restaurant,Cafe Restaurant Merzouga,Expensive,,Tripadvisor
Merzouga,Restaurant,Restaurant Berbere Palace Hotel Merzouga,Amazing experience!,We were in a group of 17 people and occupied the entire hotel. We had an unparalleled opportunity to make all meals at the hotel and it was very good.,Tripadvisor
Merzouga,Restaurant,Restaurant Berbere Palace Hotel Merzouga,We recommend the Berber palace restaurant,"It was a pleasant experience to have lunch and dinner here, we are a family and we had 2 children, we arrived at Merzouga around 13am and we need a place to eat, good, we stopped at the restaurant of the hotel Berber Palace
we ordered berbere pizza, and the kids find fruits and peppers, it was a good choice, and we came back to dinner here because the kids are happy with the food and we too
good family business, local food , bio 
we recommend the place",Tripadvisor
Merzouga,Restaurant,Restaurant Berbere Palace Hotel Merzouga,Wonderful Jetta,"We stayed in the hotel opposite and went here for lunch. The host received us outside with a bottle of water. Once inside we were given a cup of tea and he told us about the history of his family, the village and the desert. The lunch (especially the kefta) was delicious!",Tripadvisor
Merzouga,Restaurant,Restaurant Berbere Palace Hotel Merzouga,Recommended Restaurant,"Thank you Mohamed and his team for the big hospitality 
Really a very enjoyable dinners we had in the hotel.  Nice and delicious dishes ( couscous , tagines with vegetables and lamp meat , grilled camel meat .... nice berber kitchen,  we love it 
 Thank you for the memorable experience with you .
we will back soon as we promised you 
Donna Merry",Tripadvisor
Merzouga,Restaurant,Restaurant Berbere Palace Hotel Merzouga,Good Restaurant in Merzouga,"Good place for dinner or lunch or breakfast, we stayed here for one night and enjoyed the Berber food, the couscous was great, the restaurant clean, the service is excellent
recommended",Tripadvisor
Merzouga,Restaurant,Restaurant Berbere Palace Hotel Merzouga,Excellent restaurant in merzouga,"We are lucky to be in berber palace hotel and to try berber food  , we really like the food , tagine , couscous, berbere pizza , all our food we get them in hotel because it's delicious food , and local food , and its the right place to enjoy moroccan food
recommended restaurant in Merzouga
Thank you berber palace team",Tripadvisor
Merzouga,Restaurant,Restaurant La Petite Gorge,Magnificent Tasting Food,"We were travelling in Morocco starting in Casablanca, Rabat, Chef Chauen, Fes. The lunch we had was the best tasting food so far. We had Moroccan salad, lamb tagine, Berber omelette and fruit.  Mum’s cooking was outstanding. Highly recommend stopping by on your way to Todra Gorge. The family hosts were very warm and welcoming",Tripadvisor
Merzouga,Restaurant,Restaurant La Petite Gorge,Memorable place and even more memorable people,"This restaurant will stand out in our memories as more than just delicious food and a beautiful view. The owner and staff were incredible. My husband got ill after a day’s journey and we stopped here for lunch. These wonderful people were the ultimate hosts and professionals. They tended to my husband, calmed me and my children, and were the perfect example of Moroccan hospitality. Just amazing. For an American family who travels abroad  often, we’ve never encountered such kindness. 

The food and view are outstanding as well. Delicious tangines and skewers. But you will return for the people- as will we.",Tripadvisor
Merzouga,Restaurant,Restaurant La Petite Gorge,Unsanitary conditions,"Unfresh food (ranging from bread to fruit). Were a company of 10 people- three types of dishes were ordered. 
At first, the traditional bread was brought- I'm afraid it's been in the kitchen for days.
Salad is tacky.
The second courses require a separate story:
Since this region of Morocco is famous for goat meat, they decided to try goat tajin, others ordered beef tajin. In the end, everyone got a piece of bone with a scrap of meat floating in a huge amount of fat and nasty soft onions.
Nasty!
As a result, after visiting the facility, 70% had an upset stomach caused by the bacteria.
No wonder, because in this restaurant no one cares about sanitation.",Tripadvisor
Merzouga,Restaurant,Restaurant La Petite Gorge,Nice restaurant,"This restaurant was a very good surprise. The host was extremely kind and the food was delicious. We had lunch on the terrace, and it was an additional pleasure.",Tripadvisor
Merzouga,Restaurant,Restaurant La Petite Gorge,Excellent Moroccan Lunch,"Great food, great view, great service. Big recommend. I had the goat tajine and it fell right off the bone. 👌 came with salad and olives.",Tripadvisor
Merzouga,Restaurant,Restaurant La Petite Gorge,"The views, the staff and the food excellent!","Very good and local food. I would recommend it 100%. 
The views are stunning to the gorges and the staff very attentive. 
We ordered two tannins of meat and chicken, excellent both.",Tripadvisor
Merzouga,Restaurant,Restaurant La Petite Gorge,Oasis of good food and peaceful quiet,"Easy stop after visiting the gorge, the terrace over an oasis is quiet and cool. Service was friendly and very helpful. Really tasty food, my son rates the beef skewers as some of the best beef he’s ever eaten. Very fresh, good portions, reasonably priced",Tripadvisor
Merzouga,Restaurant,Restaurant La Petite Gorge,Excellent value for money facing the palm grove.,"A large selection of menu, very tasty cuisine, a warm welcome. Smiles and very very decent prices facing the palm grove.",Tripadvisor
Merzouga,Restaurant,Restaurant La Petite Gorge,Great place to visit,"The place is cute and seem to attract nice customers. The staff is very efficient and fluent in French and English. 
The food was good meeting all expectations. 
The view in the back room and the patio is great without equal.",Tripadvisor
Merzouga,Restaurant,Restaurant La Petite Gorge,Tourist trap,"Bad food and very bad service.. We felt treated like dollars .When we decided not to eat whole menu but only a dish, we were changed to another table wth no views, being the only customers in the restaurant. Not coming back.",Tripadvisor
Merzouga,Restaurant,Restaurant La Petite Gorge,Happy coincidences are great,Wanted to visit the gorge but came in late. After trying multiple places that said no we landed at la petite gorge and what a gift. Wonderful food and a beautiful place. We had the pleasure to dine and talk to the owner about the area. Can recommend it to anybody who passes through.,Tripadvisor
Merzouga,Restaurant,Restaurant La Petite Gorge,Soberbo,"Very tasty food, with homemade taste and fresh! Balcony of the best we found in Morocco! I highly recommend",Tripadvisor
Merzouga,Restaurant,Restaurant La Petite Gorge,Tour of Morocco,Our driver recommended this restaurant. Great home cooking. Nice view. Friendly waiters. Nice experience.,Tripadvisor
Merzouga,Restaurant,Restaurant La Petite Gorge,Passing to todra,"Great typical food. We greatly appreciated the helpfulness and sympathy of the managers and El Hussein 

Special mention for olives, excellent",Tripadvisor
Merzouga,Restaurant,Restaurant La Petite Gorge,Delicious tagine,"At this place ate the best tagine of the whole trip. The tagine with goat and chicken were delicious, we went straight back for lunch the next day, and the tagine with kefta was delicious again. The host and his son are moreover super nice and friendly. Recommended!",Tripadvisor
Merzouga,Restaurant,Restaurant Chez Ibrahim,Top Service and Food,"Excellent 👌 ⭐️ 👌 ⭐️ 👌 ⭐️ 👌 ⭐️ 👌 ⭐️ Service and Menu, Great Staff 👍 Highly Recommended  for Breakfast, Lunch and Dinner or Anytime",Tripadvisor
Merzouga,Restaurant,Restaurant Chez Ibrahim,Family trip,"This spot is very good for lunch. We had a menü, salad, tajin, berber pizza and fruits. A place has a nice view. They can serv lot of persons at one time",Tripadvisor
Merzouga,Restaurant,Restaurant Chez Ibrahim,Nice stop after the dunes trip,Very nice stop for lunch after the dunes trip. Our driver recommended and the food was very nice. Ask for the table outside,Tripadvisor
Merzouga,Restaurant,Restaurant Chez Ibrahim,To be passed,"We went to this restaurant as part of an organized tour. So certainly it was fast, the restaurant is clean, air conditioned and attentive waiters but we had a bit of a factory feel. Our meal was frankly not very good and we were disappointed. We're not going back.",Tripadvisor
Merzouga,Restaurant,Restaurant Chez Ibrahim,All right.,"I visited the restaurant Chez Ibrahim, it is a great and quiet place, the food is very good, I hope to go back",Tripadvisor
Merzouga,Restaurant,Restaurant Chez Ibrahim,Super good,"The food was super good and staff friendly!
Eggplant was delicious and the pizza was also super good!!!
I really recomend it.",Tripadvisor
Merzouga,Restaurant,Restaurant Chez Ibrahim,Terrible expérience,"Bad service 
Terrible expérience ,we sitting 20 min no one comme to ask us what we want . 
Not recommended place bad service",Tripadvisor
Merzouga,Restaurant,Restaurant Chez Ibrahim,Must try Madfouna here,"As many reviewers had pointed out: spacious hall, courteous staff, delicious food, clean toilet. We had been traveling in Morocco for a week and had our share of harira, tagine, tangia, couscous, kefta, bstilla, merguez, mechoui, zaalouk, msemen, baghrir and were ready to try madfouna aka ""Berber pizza"" (Amazigh stuffed flatbread). We finally had one here and it was very satisfying. Their portions are huge and prices reasonable.",Tripadvisor
Merzouga,Restaurant,Restaurant Chez Ibrahim,Delicious Lunch with Great Atmosphere,"We had lunch here today as part of our camping tour, and it was a delightful experience. The meal included a salad, followed by Berber pizza, and concluded with fresh fruit. Both the salad and pizza were delicious—light and not oily. In comparison to other restaurants, including Nora where we had lunch yesterday, the quality and taste here were significantly better.

The restaurant itself was also impressive: very clean, well-air-conditioned, and free of cats. Overall, it was a very enjoyable experience!",Tripadvisor
Merzouga,Restaurant,Restaurant Chez Ibrahim,Great.,"Great, we were there on an excursion.
Hearty and good meal in a nice setting.
The staff is very friendly.
Good Value Award I recommend.",Tripadvisor
Merzouga,Restaurant,Restaurant Chez Ibrahim,Great value for money.,"Our tour guide recommended this restaurant and took us there. The food was excellent and very plentiful. Despite being hungry we were unable to finish all , the food provided. The service was good and friendly and the price was very reasonable so if you are in the area give it a try.
Before receiving the bill I asked all our group to guess the price and everyone was way above the final total.",Tripadvisor
Merzouga,Restaurant,Restaurant Chez Ibrahim,Eating in the desert,"At the beginning of the desert: delicious, spicy, friendly. What more do I have to say. Food is delicious and authentic. Go there. Great music too",Tripadvisor
Merzouga,Restaurant,Restaurant Chez Ibrahim,Best Berber pizza!,"Best lunch we had this week in Morocco. Friendly, clean, good English. And best local style pizza. Highly recommend this restaurant.",Tripadvisor
Merzouga,Restaurant,Restaurant Chez Ibrahim,Fabulous dining experience,"Fantastic cuisine, simple dishes with excellent raw materials. The Berbera pizza is very good and recommended. 10 and praise !",Tripadvisor
Merzouga,Restaurant,Restaurant Chez Ibrahim,Berber Pizza,"This is a modern restaurant close to the Dar Gnaoua (Gnawa), catering to tourists. Their specialty is the Berber Pizza, which is like a calzone. It was delicious and a nice break from Tajine and Couscous. The seating was spacious and the toilet was clean.",Tripadvisor
Merzouga,Restaurant,Restaurant Trans Sahara,Run Away,"Terrible experience. The food was not just bad—it was practically inedible. Everything tasted stale or overcooked, like it had been sitting out for hours. On top of that, the prices are ridiculously high for what you get. And to make things worse, they actually overcharged us—charged more than what we ordered. It felt like a scam. Staff seemed uninterested and unhelpful when we pointed it out. Save your time and money—go literally anywhere else",Tripadvisor
Merzouga,Restaurant,Restaurant Trans Sahara,Horrible!!,"Run away!!!
More than an hour waiting, the dishes arrive cold, do not match what we ordered and icing on the cake, the tables next door are not cleared and the cats fight (literally) for leftovers. 
The setting was advertised as charming and attractive but really, run away!",Tripadvisor
Merzouga,Restaurant,Restaurant Trans Sahara,Not a stake,"We ordered the stake and it was not even close to the pictures in the menu. Taste terrible. Came with a side of tasteless rice and fried potatoes. Everything was cold. Also, we waited more than an hour for the food to arrive. Expensive and low quality  food. Would not recommend.",Tripadvisor
Merzouga,Restaurant,Restaurant Trans Sahara,The couscous made us sick!,"I had couscous which made us both sick! We waited a long time and the sauce was a little acidic in the end, even though there was no meat, the dish made us sick!",Tripadvisor
Merzouga,Restaurant,Restaurant Trans Sahara,Better food is not here,"Food tasteless, cold, very long waiting times, but expensive.
This was our winner for the worst food during the two-month tour",Tripadvisor
Merzouga,Restaurant,Restaurant Trans Sahara,Run away,"To flee! Unless you like cockroaches
An average welcome, mediocre food and a high price for a sad tagine and undrinkable tea",Tripadvisor
Merzouga,Restaurant,Restaurant Trans Sahara,Nice hospitality,"This restaurant, the best restaurant in the region, has all kinds of delicious food, and the service is very great and fast. The location of the cafe is very beautiful , thank you.",Tripadvisor
Merzouga,Restaurant,Restaurant Trans Sahara,"Good food , Exceptionnel","Great restaurant, city center location, very delicious food, and good service also ,thank you so much .",Tripadvisor
Merzouga,Restaurant,Restaurant Trans Sahara,Great Food and Good Service,"Stopped for lunch and had a good chicken and rice. The guys were super friendly and it was great value. Lovely olives, bread and salad too. Food was great, sitting terrace was authentic and the staff was nice.Toilets spotless.
See you again soon!",Tripadvisor
Merzouga,Restaurant,Restaurant Trans Sahara,They put love in the food,"Food was rally excellent! We ordered Berber Pizza and Chickens Tagin. They we’re tasty and plenty in portion. Also we took some juices while waiting, they were amazing. And the staff was very friendly too!
Thank you so much for your warm hospitality and the delicous Berber salad!",Tripadvisor
Merzouga,Restaurant,Restaurant Trans Sahara,This was the best restaurant we tried in Merzouga,"Highly recommended for the very tasty Berber pizza, flat bread stuffed with chicken and spices, amazing They gave us free spiced coffee and the hospitality of the owner was very special.
Nicely decorated, Staff are very friendly, restaurant was clean.I denifetly would come back in my next trip to Merzouga.
Thank You for evertthing!",Tripadvisor
Merzouga,Restaurant,Restaurant Trans Sahara,Great Berber omelette...,"...very slow service, never mind, had enough time so it was worth the wait..there is a barbecue here which i didn’t try, looked quite good though",Tripadvisor
Merzouga,Restaurant,Restaurant Trans Sahara,Great hospitality,"Hello !! honestly , I can say it's the special restaurant in Moroccan south-estern , also I would like to suggest that place as the favourite and best restaurant in Merzouga ,instead of its meals ,drinks , overall view on the desert and more stuff which let you chose Hotel Cafe Restaurant Trans Sahara as your direction here in Merzouga .",Tripadvisor
Merzouga,Restaurant,Cafe restaurant taymat,The best food i ever had in Morocco!!,"My family and I travelling all over the country, I had the chance to Visit Merzouga and spend two days in the Sahara Desert, we visited the nomads and Khamlia village.

the best highlight of the day is getting to the main Street of the town where we had lunch in Cafe Taymat,the food was so delicious with good price.

honestly this is my best Tagin i had in Morocco 

Highly recommend!!!",Tripadvisor
Merzouga,Restaurant,Cafe restaurant taymat,Thank you Omar,"I invite everyone to discover what this restaurant offers, everything is delecious, we spent 'My family anf I' a pleasant moment! w'll do it again next holiday! Thank you Omar!",Tripadvisor
Merzouga,Restaurant,Cafe restaurant taymat,Hello dears,Moments were very beautiful I spent with you. Thank you for your treatment and hospitalité. Thank u so much,Tripadvisor
Merzouga,Restaurant,Cafe restaurant taymat,Delicious meals in Merzouga at Cafe Restaurant Taymat,My girlfriend and I enjoyed an amazing adventure trip around Erg Chebbi Sand dunes. After we come back to Merzouga village we had a delicious Tagine for lunch cooked by Omar and his team of expert at Cafe Restaurant Taymat. We recommend it to everyone who want to taste Moroccan food.,Tripadvisor
Merzouga,Restaurant,Cafe restaurant taymat,Great place,"I have been there for a drink and really enjoyed it, friendly staff. Very Clean and very nice. 

Thank you.",Tripadvisor
Merzouga,Restaurant,Riad Merzouga Dunes,⭐️⭐️⭐️⭐️⭐️,"We had a fantastic stay in Merzouga thanks to the wonderful hotel and staff who made everything so easy and memorable. They organized an unforgettable ATV ride and camel trek through the dunes — truly a once-in-a-lifetime experience!

The hospitality was warm and genuine, the food was great, and the desert camp was peaceful and comfortable. Huge thanks to the whole team for such an incredible adventure!

Thanks to Said and all his staff!",Tripadvisor
Merzouga,Restaurant,Riad Merzouga Dunes,Luxurious hotel,Amazing Riad Highly recommended 💯 staff are friendly thank you so much we brought our food and they serve us thank you so much everyone I  really appreciate that everything was clean and breakfast was very delicious and we had different things in our breakfast ,Tripadvisor
Merzouga,Restaurant,Riad Merzouga Dunes,An oasis in the desert,"Beautiful experience in a land full of colors. Excellent choice of Riad Merzouga Dunes , very kind staff that welcomes you and is always at your disposal, pleasant stay with swimming pool and spacious rooms. Said a great host. Thank you.",Tripadvisor
Merzouga,Restaurant,Riad Merzouga Dunes,Amazing Hotel,"I had an unforgettable stay at this amazing hotel in the heart of the Sahara Desert, Merzouga. The hotel is absolutely beautiful spotlessly clean, comfortable, and designed with authentic charm. The food was delicious every single day, offering a true taste of Moroccan hospitality. The location is perfect, just a short walk from the breathtaking sand dunes, making it ideal for sunrise and sunset views. I want to give a special thank you to Hassan and Mohamed for their outstanding service. They went above and beyond to make my stay exceptional. Highly recommended!",Tripadvisor
Merzouga,Restaurant,Riad Merzouga Dunes,Paradise on Earth,"My stay here has been one of the best holidays of my life Mohammed and all three Hassans cannot do enough for you. The Riad itself is  beautifully decorated and spotlessly clean with a lovely garden area and a stunning pool. The meals are tasty, fresh and healthy. Trips can easily be arranged the two highlights were the humbling experience of meeting the nomad people and two nights in the desert camp. Lying on the dunes watching the stars  with Mohammed's guidance was a dream come true. I was here the last week of March and the weather was perfect but be warned it is very cold in the desert at night when you will need a warm jacket.",Tripadvisor
Merzouga,Restaurant,Riad Merzouga Dunes,An unforgettable stay in a beautiful Riad,"I had the pleasure of staying in this beautiful riad with my sister and cousin, and we absolutely loved it! Upon arrival, we were greeted with warmth and hospitality. The food was fantastic — not only delicious, but also abundant and of the highest quality. Every meal was a real treat. The comfort of the riad was also exceptional. The rooms were cozy and beautifully decorated, creating a perfect atmosphere for a relaxing stay. We really felt at home. In short, it was an unforgettable experience, and I highly recommend this riad to anyone looking for a perfect blend of comfort, quality and Moroccan charm.",Tripadvisor
Merzouga,Restaurant,Riad Merzouga Dunes,♥️ Amazing Saharan oasis retreat !! ♥️,"An unforgettable stay at this Riad!! Very friendly and welcoming hosts!♥️. Fresh traditional food full of flavour, for breakfast and dinner. And from the roof of the Riad A breath-taking panoramic view, perfect for watch the sun rise. The place has close by activities to fill your days in the desert such as camel, quadbike or buggy tours, sandboarding, 4x4 offroading and more..",Tripadvisor
Merzouga,Restaurant,Riad Merzouga Dunes,Wonderful stay!,"Very peaceful riad. Attention to detail and great hospitality. The breakfast and dinner were spectacular and tasty. They keep you busy with a lot of amazing activities like ; sand boarding , camel rides , 4x4 off roading and sand dune exploration.",Tripadvisor
Merzouga,Restaurant,Riad Merzouga Dunes,True Berber hospitality,"Time runs fast turning memories into other realities, but find Said who comes
specially in Fes to hug you, says everything about this ""NOMAD"" (civilized
as He says ) who has earned and deserved with tenacity and much work his new LIFE. Berber hospitality is enhanced by the beauty and comfort of its
Riad Merzouga Dunes. In the beautiful Berber tented camp you will be able to admire the magic of starry nights, take tours with dromedaries....!!!!!   Knowing
SAID OUATTOU since 2008 we can only confirm its great
experience and professionalism in organizing off-road excursions 4x4, quad bikes,
always in an atmosphere not without comfort and security. Trusting Him and His
staff we wish a wonderful stay to those who want to know him.

                                                                                                             D&M",Tripadvisor
Merzouga,Restaurant,Riad Merzouga Dunes,Marrakech - Merzouga - Fes,"We stayed in this magical place and I was enchanted!
Not only is the Riad of high quality, despite the price being low, but the offering that the staff offers is of great value.
We took a tour in the desert, at sunset, riding a dromedary to get to the tent where we stopped to sleep (p.s. stop on the dunes to try sandboarding!). 
Dinner and live music, before plunging into the absolute silence of the desert!
The tent with amenities was the icing on the cake.
At dawn I return by dromedary to Merzouga before leaving for Fes.
My compliments to the brothers Said, Mohamed and Hassan who manage all these activities and are able to deal with all requests (even personalized ones) for excursions and overnight stays in any location in Morocco!
I recommend contacting them for any need or suggestion, as they are very helpful people.
Furthermore, with Said we traveled from Marrakech to Merzouga and during the two-day journey we learned a lot about the traditions, culture and religion of Morocco and the Berber people.",Tripadvisor
Rabat,Hotel,Hotel Sofitel Rabat Jardin des Roses,Your must-see address in Rabat,"After three stays at the Sofitel Jardin des Roses in Rabat, I can only recommend this hotel. At every visit, the welcome has always been exceptional, and the quality of service impeccable. Special thanks to Mrs Hasna, Customer Relations Manager, for her kindness and professionalism which made our stay even more enjoyable.

I would also like to thank Mrs. Nadia of Club Millésime for her exceptional service and constant attention, creating a privileged experience. This hotel remains for us the perfect place whenever we visit Rabat.",Tripadvisor
Rabat,Hotel,Hotel Sofitel Rabat Jardin des Roses,Wonderful time at the Sofitel!,"I love the Sofitel Rabat, particularly the Club Millesmeme. The manager, Nadia is especially kind, welcoming and helpful!",Tripadvisor
Rabat,Hotel,Hotel Sofitel Rabat Jardin des Roses,Club Millésime,"I am a loyal customer of Sofitel DE Rabat, where I regularly stay during my many business trips to Morocco — no less DE seven times last year!
But this time, I want to highlight not the hotel as a whole, but the Club Millésime, one DE the major assets of this prestigious establishment.

I would particularly like to salute Madame Nadia, manager of the Club, the true soul DE this elegant place with stunning views of the neighborhood. His kindness, professionalism, attention to detail and dedication DE perfection make every visit to the Club an unforgettable moment, forever remembered as a happy memory.

I would also like to congratulate Mr Youssef DEbagh, Director of Operations and recently appointed Deputy DE Mr Mohammed MBarki, General Manager of the hotel, whom I also greet with respect.
I still do not know Mr Debagh very well, but as supervisor of the Club Millésime, I can only have a very high regard for him. During DE DE last stay, I had the pleasure of meeting him, and I was touched by his kindness and proximity to the guests. I strongly encourage him to continue along this promising path.

Finally, a word for the pastry chef and chef DE cuisine, all DE them named Ebrahim, whom I have not yet had the chance to meet, but whose talent is felt every bite. The exceptional quality DE the cuisine and pastries alone is enough to justify a visit to the Club.

A big congratulations to the whole team, and a thousand apologies to those I have not mentioned but who, through their know-how and dedication, contribute to making Club Millésime a true haven DE relaxation and DE refinement.",Tripadvisor
Rabat,Hotel,Hotel Sofitel Rabat Jardin des Roses,"Outstanding setting, impeccable service","and Club Exceptional vintage. Many thanks to Mrs Nadia, warm and very professional , always smiling and her service DE high quality",Tripadvisor
Rabat,Hotel,Hotel Sofitel Rabat Jardin des Roses,Club Millesime Excellent experience with Mrs. Nadia Actually this is not the first time,"Personalized service at the club , I thank Mrs. Nadia the manager DE her service and her sympathy and kindness, very nice welcome DE her",Tripadvisor
Rabat,Hotel,Hotel Sofitel Rabat Jardin des Roses,Lounge Sofitel Garden of Roses,"The lounge of the Sofitel Jardin des Roses in Rabat. A peaceful place with a beautiful view of the tranquility DE the capital. Madame Nadia manages this place with friendliness, elegance and professionalism. We feel at home at the Sofitel lounge.",Tripadvisor
Rabat,Hotel,Hotel Sofitel Rabat Jardin des Roses,Lounge Sofitel,"Excellent service at the Sofitel lounge. Madame Nadia was, as usual, in the care. A peaceful place managed with elegance, know-how and professionalism.",Tripadvisor
Rabat,Hotel,Hotel Sofitel Rabat Jardin des Roses,Sofitel club,"Lovely club with a warm atmosphere, Great service and perfect spot to unwind after a long day 
Special thank to nadia
I highly recommend.",Tripadvisor
Rabat,Hotel,Hotel Sofitel Rabat Jardin des Roses,Very good experience at the vintage club,"The vintage club is very nice. The view is superb, the buffet is varied and the manager Mrs. Nadia is very careful.
I recommend",Tripadvisor
Rabat,Hotel,Hotel Sofitel Rabat Jardin des Roses,Pleasant passage to the vintage club,A good stay. Nice welcome. At the vintage club we found Mrs. Nadia who warmly welcomed us with a professional service.,Tripadvisor
Rabat,Hotel,Riad Kalaa,Excellent Cuisine,"We dined at this riad (we stayed at the sister riad — Kalaa 2). The food and service were excellent, prices were reasonable, and — for those who wish — they have wine (Moroccan) and spirits. The salmon with saffron-lemon sauce was perfectly cooked. The selection of b’stillas was also very enjoyable.",Tripadvisor
Rabat,Hotel,Riad Kalaa,Rabat is fantastic,"Quirky hotel. Excellent staff. We were in a 2 bedroom apartment across the street. Accommodation was quaint but good. The people of Rabat are very polite, no sense of danger here like some European cities. The food is excellent. I'd strongly recommend both Riad Kalaa and Rabat in general",Tripadvisor
Rabat,Hotel,Riad Kalaa,At the heart of the Medina but in a quiet area,"At the heart of the Medina but in a quiet, welcoming and elegant area, it offers spacious rooms for 2 or 4. The ones that overlook the inner courtyard are beautiful but risk being a bit noisy. However great value for money, recommended!",Tripadvisor
Rabat,Hotel,Riad Kalaa,Great location and gorgeous rooms,"We stayed in Riad Kalaa on our first night in Morocco and it was brilliant. Our room was beautiful, every detail was perfect. Lovely bedding and huge fluffy towels. They arranged a taxi from the airport for us and he walked us to the Riad which was great. The staff were friendly and helpful and gave us advice on where to walk to get the best out of the medina.
Breakfast was lovely, fruit, yoghurt, cheese, bread, cake and eggs cooked to order.",Tripadvisor
Rabat,Hotel,Riad Kalaa,Lovely place to stay in Rabat,"Wonderful hotel with great staff (especially Idahmed Ayoub) and a very comfortable bed and a great breakfast. Really well located in the old section of Rabat within walking distance of the Kasbah and several excellent, well reviewed restaurants.",Tripadvisor
Rabat,Hotel,Riad Kalaa,Not what we expected at #2,"We arrived with an expectation of a lovely, comfortable place.  We were placed in the sister facility, #2, there was no sign or other indication that a riad was there.  The courtyard is open to the sky, lovely during warmer months.  In December it was cold.  A covering was pulled over, so no sun and no heaters.  Breakfast was in your coat.  Our room was 3 flights up, again not was expected.  Most room descriptions talk about ground level. The furniture was old and extremely firm, no, it was hard.  The room was cold and the only source of heat was at the end of the long room.  It was noisy as it cycled on and off all night.  It takes hours to warm up the room.  I did not take a shower the first night because I was cold, the second night the hot water heater was broken.  Internet in our room was very poor, it is better in the courtyard, but again, chilly.  The room had few, very small windows, so it was dark.  The entire room ran along the alley, so you heard every motorbike, person and cart in the alley.  It did quiet down around midnight. Not sure about the value for the price since it was booked for us by Kensington Travel as part of a package.  Don’t book based on photos. All the photos and descriptions are of their primary riad, not #2.",Tripadvisor
Rabat,Hotel,Riad Kalaa,Beautiful Kalaa 1 & 2,"I have been to Riad Kalaa many times for dinner as the food is great and the atmosphere, beautiful. But on this visit to Rabat my usual place couldn’t take us so I decided to stay at Kalaa. What a fabulous place it is. Beautiful rooms and really comfortable beds. A fabulous dinner and an even better breakfast. A special shout out to Zakaria & Hamza. Exceptional young guys who took tremendous care of us. I don’t think I’ll ever return to my usual riad now I’ve stayed at Kalaa. I stayed in Kalaa 2 in October as Kalaa 1 couldn’t take us and that is just as good although slightly further into the medina. Highly recommend both.",Tripadvisor
Rabat,Hotel,Riad Kalaa,Riad moved luggage without our permission,Terrible review because the Dar Dar Riad staff moved our luggage to Riad Kaala without our permission and when we went for check out the luggage was gone. They thought we were with tour group and we were not. And we were not ready for checkout. They lost some our luggage and now I am getting a run around to find the luggage,Tripadvisor
Rabat,Hotel,Riad Kalaa,Unclear,The structure itself would also be nice but I made a negative review and confirm my disappointment after the response of the structure on Booking: the suite I booked was described as 32. sqm in size while in the reply I was written that my room was 20 sqm.... if they had written it on Booking I would never have booked this Riad ; it annoys me the lack of clarity and the deserved rating is what I gave and I confirm it I paid the price for a room of 32 sqm and I was assigned one of 20... how to define this thing ? I call it dishonesty,Tripadvisor
Rabat,Hotel,Riad Kalaa,Very Nice,"Riad  was very nice   Wanna was very  helpful
Staff very friendly and polite
Room was very clean and provided air conditioning   The room had all the amenities Located conveniently in the Medina  would recommend to others traveling in Rabat 
Breakfast was good",Tripadvisor
Rabat,Hotel,Riad Zyo,"Charm, elegance and kindness in the Medina.",Medhi is a charming and cultivated host who has tastefully restored this charming Ryad in the heart of the Medina of Rabat. The rooms (Jasmine for us) have enormous charm and authenticity while offering all the services expected today. The staff is very attentive to the well-being of the residents and its comfort. Delicious Moroccan breakfast. Quiet and close to the Casbah. Very good value for money. I highly recommend!,Tripadvisor
