city,place name,date,note,full_review_trunc,lang,plateforme,sentiment_label,sentiment_score
Saidia,"Appartement de LUXE Marina SAIDIA avec vue sur PISCINE Résidence TAMARIS
Une nouvelle fenêtre va s'ouvrir",26/07/2025,5.0/5,"Exceptionnel | Positive: Appartement super luxieux, une tv super grand format ce qui nous a surpris, douche et literie confortable, salon. Moderne m Européens, piscine disponible gratuitement, climatisation dans chacque pièces, parking sécurisé, 5 min de Marjin et de la Marina,wifi fibre 35 Mg/s,Netflix a vous de mettre votre abonnement, cuisine très complet et fonctionnel, propriétaire qui vous suis ,vous prépare,plusieurs message de bienvenue, aceuil chaleureux du frère du propriétaire. | Negative: Rien",fr,Booking,positive,3.616
Saidia,"Appartement de LUXE Marina SAIDIA avec vue sur PISCINE Résidence TAMARIS
Une nouvelle fenêtre va s'ouvrir",15/07/2025,5.0/5,"Parfait | Positive: Notre séjour a été exceptionnel. L'appartement est parfaitement équipé et très bien situé. La résidence est très calme , reposante, très bien entretenue et sécurisée. Nous avons beaucoup apprécié la piscine qui est très agréable . Les propriétaires sont joignables pour répondre à toutes nos questions et besoins. Côté hygiène, il n'y a aucune remarque à faire. | Negative: Rien, tout était parfait.",fr,Booking,positive,3.657
Saidia,"Appartement de LUXE Marina SAIDIA avec vue sur PISCINE Résidence TAMARIS
Une nouvelle fenêtre va s'ouvrir",25/05/2025,5.0/5,"Exceptionnel | Positive: Nous avons passé un excellent moment chez Mohamed. La résidence Tamaris est calme, propre et sécurisée. À l'image de l'appartement. Tout est soigné et confortable : lit, canapé et incroyable télévision. Le propriétaire est présent et généreux. Je recommande fortement. | Negative: nan",fr,Booking,positive,3.678
Saidia,"Appartement de LUXE Marina SAIDIA avec vue sur PISCINE Résidence TAMARIS
Une nouvelle fenêtre va s'ouvrir",23/05/2025,5.0/5,Superbe appartement | Positive: Superbe appartement tout confort Rien à dire Superbe emplacement pas loin de la plage C est propre c est beau c est confortable | Negative: nan,fr,Booking,positive,3.637
Saidia,"Appartement de LUXE Marina SAIDIA avec vue sur PISCINE Résidence TAMARIS
Une nouvelle fenêtre va s'ouvrir",06/05/2025,5.0/5,Thanks! | Positive: Accès autonome Parking sécurisé Pas loin de la marina | Negative: nan,fr,Booking,neutral,3.257
Saidia,"Appartement de LUXE Marina SAIDIA avec vue sur PISCINE Résidence TAMARIS
Une nouvelle fenêtre va s'ouvrir",12/04/2025,4.0/5,"Bon rapport qualité prix | Positive: Le calme et la surface de l appartement | Negative: Piscine fonctionnelle, qu à partir du mois de juin",fr,Booking,positive,3.415
Saidia,"Appartement de LUXE Marina SAIDIA avec vue sur PISCINE Résidence TAMARIS
Une nouvelle fenêtre va s'ouvrir",29/09/2024,5.0/5,Excellent | Positive: Tout été parfait rien a ajouter Top! Le personnel très accueillant le propriétaire très avenant au petit soin pour que tout soit parfait. Environnement calme propre est agréable avec une vue sur la piscine un grand balcon pour profiter de la brise du soir. Merci a vous tous 🫂 | Negative: nan,fr,Booking,positive,3.627
Saidia,"Appartement de LUXE Marina SAIDIA avec vue sur PISCINE Résidence TAMARIS
Une nouvelle fenêtre va s'ouvrir",07/09/2024,5.0/5,"Exceptionnel | Positive: Le propriétaire a le souci du détail pour sa clientèle Appartement Très chaleureux, très propre, laiterie très confortable, le propriétaire professionnel, on se rapproche d'un 5 étoiles en hôtellerie. Merci Monsieur Mohamed | Negative: Rien",fr,Booking,positive,3.664
Saidia,"Appartement de LUXE Marina SAIDIA avec vue sur PISCINE Résidence TAMARIS
Une nouvelle fenêtre va s'ouvrir",12/08/2024,5.0/5,Exceptionnel | Positive: Nous avons passé un agréable séjour en famille. Appartement conforme aux photos voir mieux. La plage n'est pas très loin et même à cette époque de l'année elle n'était pas surpeuplée. Je vous recommande cet appartement. | Negative: nan,fr,Booking,positive,3.659
Saidia,"Appartement de LUXE Marina SAIDIA avec vue sur PISCINE Résidence TAMARIS
Une nouvelle fenêtre va s'ouvrir",15/07/2024,5.0/5,Exceptionnel | Positive: Mohamed notre hôte est top. Merci pour tout et à la prochaine. | Negative: nan,fr,Booking,positive,3.671
Saidia,"Marina Saidia AP8 LILIA
Une nouvelle fenêtre va s'ouvrir",13/09/2024,3.5/5,Trop bien | Positive: Picine | Negative: nan,en,Booking,positive,3.437
Saidia,"Marina Saidia AP8 LILIA
Une nouvelle fenêtre va s'ouvrir",07/09/2024,4.5/5,Très bon séjour | Positive: Spacieux et avec la piscine c'était bien | Negative: Pas assez de chose pour la vaisselle par exemple casseroles pas de micro onde Il y avais 1 seul ventilateur mais plusieurs pièces,fr,Booking,positive,3.27
Saidia,"Marina Saidia AP8 LILIA
Une nouvelle fenêtre va s'ouvrir",05/08/2024,4.0/5,"Séjour idéal à Méditerranée Saidia | Positive: Emplacement parfait, résidence calme et bien équipée…hôte sympathique et disponible. La sécurité, la parking et la piscine dans la résidence sont un vrai camping plus. | Negative: Manque une clim pour ma saison été et un micronde …",fr,Booking,positive,3.507
Saidia,"Marina Saidia AP8 LILIA
Une nouvelle fenêtre va s'ouvrir",25/06/2024,4.5/5,"Fabuleux | Positive: L'équipement , l'entourage et localisation | Negative: nan",fr,Booking,positive,3.593
Saidia,"Marina Saidia AP8 LILIA
Une nouvelle fenêtre va s'ouvrir",16/06/2024,4.0/5,un bon sejour dans l'ensemble. | Positive: Le congelateur fonctionne mais pas le frigidaire (manque de gaz). | Negative: nan,fr,Booking,neutral,3.03
Saidia,"Marina Saidia AP8 LILIA
Une nouvelle fenêtre va s'ouvrir",07/09/2023,4.5/5,"Super | Positive: Emplacement, accueil, confort, sécurité | Negative: nan",fr,Booking,positive,3.231
Saidia,"Marina Saidia AP8 LILIA
Une nouvelle fenêtre va s'ouvrir",18/08/2023,4.5/5,"Fabuleux | Positive: Logement trés agreable de haut standing, balcon qui donne une bonne vue sur la piscine et idéale pour manger. L'accès à l'appartement est très facile, Un environnement calme. Le personnel est serviable, respectueux. | Negative: Pas grand chose à signaler",fr,Booking,positive,3.668
Saidia,"Marina Saidia AP8 LILIA
Une nouvelle fenêtre va s'ouvrir",07/08/2023,4.0/5,Très bien | Positive: L'appartement et l'endroit c'était parfait | Negative: L'appartement pas très propre la télé trop ancienne nous pouvions pas mettre le disque dure pour que les enfants regarde les dessin animés pas assez de ventilo trop chaud la nuit dans L'appartement la vaisselle yavait pas grand chose casserole fourchettes au moin le minimum et yavai pas pas de WiFi internet ce qui et très domage nous comprennont pourquoi il y ya pas de micro ondes sa coûte pas chère et ces très utiles domage car maintenant tout les appartements on un minimum un.micro onde voila,fr,Booking,negative,2.692
Saidia,"Marina Saidia AP8 LILIA
Une nouvelle fenêtre va s'ouvrir",13/07/2023,3.5/5,"Bien | Positive: L'accès à l'appartement est très facile, Proche de la piscine , marjane, port marina, . Un environnement calme. Le personnel est serviable. Pastilles anti-moustiques disponible Cuisine bien équipée | Negative: Présence de grands cafards dans les douches et de petits cafards dans les chambres. Taux d'humidité élevé dans la région necessitant une climatisation de l'appartement. Les draps et housses peu propres. Télé ne fonctionne pas durant tout le séjour.",fr,Booking,positive,3.274
Saidia,"Marina Saidia AP8 LILIA
Une nouvelle fenêtre va s'ouvrir",03/07/2023,4.0/5,Très bien | Positive: La piscine le complexe calme et agreable | Negative: La Tv qui ne fonctionnait pas mais du fait de la copropriété pas du propriétaire,fr,Booking,positive,3.469
Saidia,"Saïdia Residence A - à 7 min de la plage
Une nouvelle fenêtre va s'ouvrir",12/08/2025,5.0/5,Exceptionnel | Positive: Proximité de la plage à pied. Proximité des commerces. Quartier vivant. | Negative: nan,fr,Booking,positive,3.459
Saidia,"Saïdia Residence A - à 7 min de la plage
Une nouvelle fenêtre va s'ouvrir",,4.5/5,Fabuleux | Positive: Les équipements et la climatisation ainsi que la literie | Negative: Rien à signaler,fr,Booking,positive,3.59
Saidia,"Saïdia Residence A - à 7 min de la plage
Une nouvelle fenêtre va s'ouvrir",15/08/2025,5.0/5,Propriétaire très sérieux très sympathique | Positive: Tout | Negative: nan,fr,Booking,positive,3.503
Saidia,"Saïdia Residence A - à 7 min de la plage
Une nouvelle fenêtre va s'ouvrir",20/03/2025,5.0/5,"Perfect! | Positive: Nice location, near to the beach and really kind owner. | Negative: nan",en,Booking,positive,3.615
Saidia,"Saïdia Residence A - à 7 min de la plage
Une nouvelle fenêtre va s'ouvrir",22/08/2025,4.5/5,Zeer tevreden alles was naar ons zin | Positive: Properheid Locatie Snelle communicatie met de host | Negative: nan,nl,Booking,positive,3.53
Saidia,"Saïdia Residence A - à 7 min de la plage
Une nouvelle fenêtre va s'ouvrir",,5.0/5,Exceptionnel | Positive: Kommunikation war von Anfang bis zum Ende super. Sehr zuverlässiger und höflicher Vermieter. Die Unterkunft war sehr gut Wir werden bestimmt wieder kommen. Vielen Dank für alles | Negative: nan,de,Booking,positive,3.666
Saidia,"Saïdia Residence A - à 7 min de la plage
Une nouvelle fenêtre va s'ouvrir",06/07/2025,4.5/5,Fabuleux | Positive: nan | Negative: nan,fr,Booking,positive,3.403
Saidia,"Saïdia Residence A - à 7 min de la plage
Une nouvelle fenêtre va s'ouvrir",19/08/2025,4.0/5,Très bien | Positive: nan | Negative: nan,fr,Booking,neutral,3.132
Saidia,"Saïdia Residence A - à 7 min de la plage
Une nouvelle fenêtre va s'ouvrir",02/08/2025,3.0/5,Agréable | Positive: nan | Negative: nan,fr,Booking,neutral,3.083
Saidia,"Appartement dans Résidence avec piscine Marina P13
Une nouvelle fenêtre va s'ouvrir",22/06/2025,1.5/5,"Appartement vétuste et très sale ! | Positive: Le calme | Negative: Loin de la marina Pour le prix de 45 €/nuit la qualité, le confort, la propreté n'est pas au rdv. Le ménage n'est pas fait correctement. Les équipements sont très vétustent : dans toutes les pièces on ne peux pas fermer les portes fenêtres ! Merci la sécurité ! La clim de la salle a manger ne fonctionne pas, celle de la chambre on ne peux pas régler la température et le débit de l'air. Aucun confort pour prendre sa douche correctement, le rideau est cassé, on met de l'eau partout. Dans la cuisine il manque de la vaisselle pour pouvoir cuisiner et manger correctement. Les cafards, et autres bêtes sont au rdv partout ! Le frigo ne fait pas de froid on peut pas mettre la nourriture que l'on veut dedans et dégueulasse le mot est faible ! Pas de signal pour la tv. Tous ces soucis ont été signalé au propriétaire sans réponse de sa part bien évidemment. Par contre le monsieur qui nous a guidé et donné les clefs est très sympa.",fr,Booking,negative,2.507
Saidia,"Appartement dans Résidence avec piscine Marina P13
Une nouvelle fenêtre va s'ouvrir",20/08/2025,4.5/5,"Séjour Saidia | Positive: La Piscine, le cadre Beau jardin propre cite sécurisé | Negative: Certains équipements devraient être remis à neuf mais l' hébergement n'étant pas un 5 étoiles le prix est raisonnable juste une deseption on indiquait que la plage n était qu'à 200 mettre elle se situe plus loin",fr,Booking,positive,3.023
Saidia,"Appartement dans Résidence avec piscine Marina P13
Une nouvelle fenêtre va s'ouvrir",02/08/2025,0.5/5,Je vais plus à cette ville | Positive: C'est la première fois je me suis fait arnaquer apparemment n existe pas j ai pas la nuit avec ma femme et mon fils dans la voiture j avais faire le tour de cette ville pour chercher cette appartement et le téléphone n existe pas de cette appartement j ai fait presque toute la ville pour une appartement qui existe pas merci de faire le nécessaire pour au moins de me rembourser | Negative: Arnaque,fr,Booking,negative,2.68
Saidia,"Appartement dans Résidence avec piscine Marina P13
Une nouvelle fenêtre va s'ouvrir",10/06/2025,0.5/5,"Bonsoir , j'ai besoin de support svp j'ai réservé cette appartement et j'ai payer à l'avance par ma carte banquaire … et | Positive: Bonsoir , j'ai besoin de support svp j'ai réservé cette appartement et j'ai payer à l'avance par ma carte banquaire … et quand je me suis arrivé à la localisation de l'établissement j'ai rien trouver comme résidence alors j'ai essayer de contacter l'hébergement au téléphone mais sont téléphone est en boîte vocal y'a et aussi y'a pas de whatsapp sur le numéro ! C minuit maintenant et j'ai aucune place ou passer la nuit et je viens de loin je veux un remboursement complet je veux mon argent c'est du arnaque ça | Negative: Bonsoir , j'ai besoin de support svp j'ai réservé cette appartement et j'ai payer à l'avance par ma carte banquaire … et quand je me suis arrivé à la localisation de l'établissement j'ai rien trouver comme résidence alors j'ai essayer de contacter l'hébergement au téléphone mais sont téléphone est en boîte vocal y'a et aussi y'a pas de whatsapp sur le numéro ! C minuit maintenant et j'ai aucune place ou passer la nuit et je viens de loin je veux un remboursement complet je veux mon argent c'est du arnaque ça",fr,Booking,neutral,2.962
Saidia,"Appartement dans Résidence avec piscine Marina P13
Une nouvelle fenêtre va s'ouvrir",10/06/2025,0.5/5,Mauvais | Positive: Rien | Negative: Rien,fr,Booking,neutral,2.853
Saidia,"Appartement dans Résidence avec piscine Marina P13
Une nouvelle fenêtre va s'ouvrir",27/04/2025,3.0/5,"Agréable | Positive: L'emplacement était idéale, à la fois proche de Centre ville et de marina de Saidia. L'hôte gentil et bienveillant. | Negative: nan",fr,Booking,positive,3.644
Saidia,"Appartement dans Résidence avec piscine Marina P13
Une nouvelle fenêtre va s'ouvrir",07/07/2025,1.5/5,Assez médiocre | Positive: Juste la vue | Negative: Tout,fr,Booking,negative,2.424
Saidia,"Appartement dans Résidence avec piscine Marina P13
Une nouvelle fenêtre va s'ouvrir",09/08/2025,1.0/5,Würde nicht nochmal kommen | Positive: nan | Negative: Vieles einige Sachen sind kaputt Funktionieren nicht oder sobald man es anfasst fällt es runter.,de,Booking,negative,2.451
Saidia,"Appartement dans Résidence avec piscine Marina P13
Une nouvelle fenêtre va s'ouvrir",03/08/2025,0.5/5,"| Positive: nan | Negative: Het is er onhygiënisch. Er zijn overal kakkerlakken en het lawaai aan de voorkant van het gebouw is luid. Mijn kinderen moesten in de woonkamer slapen. De airconditioning deed het niet. Er was geen keukengerei, zelfs de gasfles was leeg. Bovendien had ik niet genoeg zwembandjes, waardoor mijn vrouw en ik niet konden zwemmen. Ik heb de manager meerdere keren gebeld en elke keer beloofde hij ze mee te nemen, maar hij deed het nooit. Het was een vreselijke ervaring die ik niet nog eens wil meemaken.",nl,Booking,negative,2.518
Saidia,"Appartement dans Résidence avec piscine Marina P13
Une nouvelle fenêtre va s'ouvrir",19/07/2025,0.5/5,لقد خرجت من البيت قبل يومين من انتهاء اقامتي لعدم راحتي | Positive: موقع البيت جيد جدا والمرافق جيدة المسبح جيد جدا وامكان جميل | Negative: البيت كان ينقصه كل الذي في الوصف كان ليس موجود من مواد المستلزمات البيت,ar,Booking,positive,3.255
Saidia,"Marina Saidia Luxury Apartment with Pool & Garden View,Residence Tamaris
Une nouvelle fenêtre va s'ouvrir",22/08/2024,5.0/5,Excellente appartement bien situé | Positive: J ai passé un séjour très relaxant rien a dire l appartement très propre l endroit est tres calme tous a proximité vraiment je le recommande je remercie Monsieur Mohamed toujours là en cas de besoin tres gentil homme | Negative: J ai tous apprécié rien a dire tous etait parfait a proximité le centre commercial et la plage,fr,Booking,positive,3.64
Saidia,"Marina Saidia Luxury Apartment with Pool & Garden View,Residence Tamaris
Une nouvelle fenêtre va s'ouvrir",06/07/2024,5.0/5,Exceptionnel | Positive: Appartement équipé propre literie confortable Endroit calme piscines propres Le propriétaire toujours a l'écoute Sécurité rien a dire A refaire inchallah | Negative: nan,fr,Booking,positive,3.656
Saidia,"Marina Saidia Luxury Apartment with Pool & Garden View,Residence Tamaris
Une nouvelle fenêtre va s'ouvrir",15/10/2023,5.0/5,Tranquille | Positive: Propreté tranquillité et bien situé | Negative: Rien à dire,fr,Booking,positive,3.296
Saidia,"Marina Saidia Luxury Apartment with Pool & Garden View,Residence Tamaris
Une nouvelle fenêtre va s'ouvrir",31/08/2023,5.0/5,"Magnifique appartement confortable et moderne. Super séjour, l'appartement est au top. Proche de la Marina et de la mer. | Positive: L'emplacement La propreté Le calme La piscine La résidence au top | Negative: Rien",fr,Booking,positive,3.651
Saidia,"Marina Saidia Luxury Apartment with Pool & Garden View,Residence Tamaris
Une nouvelle fenêtre va s'ouvrir",25/08/2023,5.0/5,magnifique | Positive: L'appartement était très confortable. Proche de la plage . L'hôte très arrangeant et à l'écoute . | Negative: nan,fr,Booking,positive,3.605
Saidia,"Marina Saidia Luxury Apartment with Pool & Garden View,Residence Tamaris
Une nouvelle fenêtre va s'ouvrir",22/08/2023,5.0/5,Je recommande fortement | Positive: Tout était parfait | Negative: nan,fr,Booking,positive,3.606
Saidia,"Marina Saidia Luxury Apartment with Pool & Garden View,Residence Tamaris
Une nouvelle fenêtre va s'ouvrir",15/08/2023,5.0/5,"Un séjour vraiment agréable et reposant | Positive: Le confort, la literie, la décoration, la télé grand écran, la piscine, le calme dans la résidence. La plage Saïdia et la Marina sont à proximité. Nous étions tellement bien dans cet appartement que nos 10 jours sont passés beaucoup trop vite. Nous avons été très bien reçu et nous nous sommes sentis comme chez nous très rapidement. Merci à Mohamed pour sa disponibilité et sa gentillesse ! | Negative: nan",fr,Booking,positive,3.672
Saidia,"Marina Saidia Luxury Apartment with Pool & Garden View,Residence Tamaris
Une nouvelle fenêtre va s'ouvrir",12/08/2023,4.5/5,Fabuleux | Positive: Très bon accueil et suivi de Mr Mohamed. La famille a beaucoup apprécié le séjour. Appartement très propre et très bien aménagée ! | Negative: nan,fr,Booking,positive,3.676
Saidia,"Marina Saidia Luxury Apartment with Pool & Garden View,Residence Tamaris
Une nouvelle fenêtre va s'ouvrir",14/07/2023,5.0/5,Je recommande vivement | Positive: La tranquillité Distance plage centre ville et autre parfait. | Negative: Rien,fr,Booking,positive,3.631
Saidia,"Marina Saidia Luxury Apartment with Pool & Garden View,Residence Tamaris
Une nouvelle fenêtre va s'ouvrir",10/07/2023,5.0/5,Exceptionnel | Positive: La piscine | Negative: Des fois il n'y a pas d'eau chaude,fr,Booking,negative,2.784
Saidia,"Maison d'Hôte à Saïdia
Une nouvelle fenêtre va s'ouvrir",14/08/2025,5.0/5,Au top Robert numéro 1 | Positive: Robert au top exceptionnel notre lyonnais | Negative: Tout et impeccable,fr,Booking,positive,3.647
Saidia,"Maison d'Hôte à Saïdia
Une nouvelle fenêtre va s'ouvrir",07/08/2025,5.0/5,"Exceptionnel | Positive: Merci a Robert de nous avoir accueilli chez lui. Personne très gentille accueillante,serviable et tj a l'écoute . N'hésitez pas a lui demander des conseils ou se nourrir et ou sortir. Il vous aidera sûrement. Petit déjeuner bien préparé pour nous. Merci bq pour les cadeaux souvenir pour moi et ma fille. | Negative: Rien.tout est bien",fr,Booking,positive,3.651
Saidia,"Maison d'Hôte à Saïdia
Une nouvelle fenêtre va s'ouvrir",02/08/2025,4.5/5,"Fabuleux | Positive: Merci à Robert qui nous a bien accueilli, aux petits soins avec la famille. Maison d'hôtes confortable. On a bien apprécié notre séjour à Saïda. | Negative: RAS",fr,Booking,positive,3.687
Saidia,"Maison d'Hôte à Saïdia
Une nouvelle fenêtre va s'ouvrir",08/05/2025,5.0/5,Mieux que ce que l'on attendait | Positive: Excellent | Negative: Rien tout est parfait,fr,Booking,positive,3.562
Saidia,"Maison d'Hôte à Saïdia
Une nouvelle fenêtre va s'ouvrir",13/01/2025,4.5/5,"Découverte fort sympathique à conseiller | Positive: Accueil sympathique de la maîtresse de maison ,aux petits soins merci Maison bien decorée bien équipée . endroit très calme. Petit déjeuner parfait Au moment du départ geste de sympathie un savon en cadeau c'est super gentil. | Negative: Rien",fr,Booking,positive,3.659
Saidia,"Maison d'Hôte à Saïdia
Une nouvelle fenêtre va s'ouvrir",18/10/2024,5.0/5,Exceptionnel | Positive: Très bon petit déjeuner servi en terrasse : très agréable. Notre hôte a été aux petits soins | Negative: nan,fr,Booking,positive,3.67
Saidia,"Maison d'Hôte à Saïdia
Une nouvelle fenêtre va s'ouvrir",23/09/2024,5.0/5,"Séjour très agréable et reposant | Positive: L'accueil de notre hôte. Les petits déjeuner, les transferts proposés. La location de voiture. Le lavage de notre linge fait par notre hôte | Negative: Un peu éloigné du centre à pieds.",fr,Booking,positive,3.617
Saidia,"Maison d'Hôte à Saïdia
Une nouvelle fenêtre va s'ouvrir",09/09/2024,4.0/5,"Très bien | Positive: L'accueil, la disponibilité de l'hôte : très arrangeant | Negative: nan",fr,Booking,positive,3.39
Saidia,"Maison d'Hôte à Saïdia
Une nouvelle fenêtre va s'ouvrir",24/08/2024,5.0/5,"Exceptionnel | Positive: Très bon accueil de notre hôte, qui a été aux petits soins tout au long de notre séjour, nous recommandons fortement cet établissement, idéal pour aller profiter des plages environnantes. | Negative: Rien à redire.",fr,Booking,positive,3.683
Saidia,"Maison d'Hôte à Saïdia
Une nouvelle fenêtre va s'ouvrir",23/08/2024,4.0/5,"Très bien | Positive: Bonjour, vous ne vous tromperez pas en venant dans cette maison. Vous serez reçu avec sourire et attention. Le quartier est très calme. La maison est à quelques minutes de la mer. La Corniche est un peu loin mais ça peut se faire à pied. Je recommande la maison de Robert et son épouse pour leur accueil et tous les conseils pour manger et visiter. Bon séjour | Negative: Partir de la maison à pied ou en voiture, c'est facile mais sans GPS, cela n'a pas été facile de s'en passer car cette ville est un véritable labyrinthe géant.",fr,Booking,positive,3.361
Saidia,"Appartement Tamaris
Une nouvelle fenêtre va s'ouvrir",23/08/2025,5.0/5,"Superbe appartement. Tout à fait conforme à la description. . | Positive: Superbe appartement ,spacieux, ensoleillé et propre. L'hôte est très réactif et à l'écoute. | Negative: Il faut être motorisé.",fr,Booking,positive,3.665
Saidia,"Appartement Tamaris
Une nouvelle fenêtre va s'ouvrir",15/08/2025,5.0/5,"Excellent | Positive: Nous avons passé un merveilleux séjour à l'appartement Tamaris ! Le logement est spacieux, propre et parfaitement équipé, avec une décoration soignée qui donne immédiatement l'impression d'être en vacances. Le cadre est magnifique, calme et sécurisé, idéal pour se reposer. Mention spéciale pour la piscine, très bien entretenue, où nous avons passé d'excellents moments en famille. L'accueil a été chaleureux et professionnel, Walid l'hôtes de l'appartement toujours disponibles et à l'écoute. Nous recommandons vivement et reviendrons avec plaisir ! | Negative: nan",fr,Booking,positive,3.665
Saidia,"Appartement Tamaris
Une nouvelle fenêtre va s'ouvrir",02/08/2025,5.0/5,Très bon séjour | Positive: Belle appartement | Negative: nan,fr,Booking,positive,3.573
Saidia,"Appartement Tamaris
Une nouvelle fenêtre va s'ouvrir",,4.0/5,"Très bien | Positive: B9njour, l'emplacement et l'appartement était top , bien situé et pas compliqué à trouver. | Negative: Negligeance sur les équipements, pas de pression de douche et eau chaud limité, petite Negligeance qui déplaît.",fr,Booking,positive,3.041
Saidia,"Appartement Tamaris
Une nouvelle fenêtre va s'ouvrir",24/06/2025,5.0/5,"Séjour agréable dans un logement calme, propre et bien équipé avec un hôte chaleureux — à recommande | Positive: Tout était parfait ! Le séjour s'est très bien passé en famille, l'endroit est calme avec une jolie vue, idéal pour se reposer. Le logement était super propre, bien équipé et conforme à la description. Les lits étaient confortables et rien ne manquait. Le hôte était très sympa et accueillant. Une adresse à recommander sans hésitation — et que je garde en tête pour une prochaine fois (au rez-de-chaussée cette fois ) ! | Negative: nan",fr,Booking,positive,3.658
Saidia,"Appartement Tamaris
Une nouvelle fenêtre va s'ouvrir",15/02/2025,5.0/5,"Exceptionnel | Positive: Excellent séjour dans cet appartement. Tout s'est très bien passé, l'endroit était propre, bien équipé et parfaitement situé. L'accueil a été chaleureux et la communication avec l'hôte a été rapide et efficace. Je recommande vivement cet appartement pour ceux qui cherchent un endroit agréable et confortable. | Negative: nan",fr,Booking,positive,3.677
Saidia,"Appartement Tamaris
Une nouvelle fenêtre va s'ouvrir",12/08/2024,5.0/5,"La joie de Tamaris | Positive: C'est un très bon coin de paradis, le calme total, la piscine à deux pas de la maison, la plage à 5 minutes, Mr Walid est toujours disponible pour nous, la gentillesse, le sourire . Merci pour tout, je reviens deque je peux. | Negative: Tout va bien,tout est parfait. Mes enfants sont très heureux pour leurs séjours à Tamaris.",fr,Booking,positive,3.672
Saidia,"Appartement Tamaris
Une nouvelle fenêtre va s'ouvrir",27/07/2025,3.0/5,"Bon appartement mais il manque un peu d'équipements. | Positive: Propre, sécurisé, bien situé | Negative: Problème de toilettes bouchés. Frigo trop petit et inefficace. Pas de serviettes de bain. Seulement 3 bracelets pour la piscine pour 5 personnes. Connexion internet un peu lente.",fr,Booking,negative,2.345
Saidia,"Appartement Tamaris
Une nouvelle fenêtre va s'ouvrir",03/06/2025,5.0/5,Exceptionnel | Positive: nan | Negative: nan,en,Booking,neutral,2.908
Saidia,"Résidence Yasmine Saïdia
Une nouvelle fenêtre va s'ouvrir",18/08/2025,5.0/5,"Je recommande | Positive: Appartement bien placé près de la corniche sécurisé, quartier calme. Appartement très propre, bien équipé et moderne Grande piscine bien entretenue | Negative: nan",fr,Booking,positive,3.616
Saidia,"Résidence Yasmine Saïdia
Une nouvelle fenêtre va s'ouvrir",14/08/2025,5.0/5,"Exceptionnel | Positive: Le proprio est très sympathique, serviable et à l'écoute. Acceuil magnifique. Accès à la plage en 10 min a pied. Résidence calme. Idéal pour séjour de tranquillité et d'accalmie. | Negative: nan",fr,Booking,positive,3.663
Saidia,"Résidence Yasmine Saïdia
Une nouvelle fenêtre va s'ouvrir",09/08/2025,4.5/5,"Je recommande à 100% top ! | Positive: L hôte Hamid très disponible et d une gentillesse extrême. Il a comme priorité notre bien être. Joignable très rapidement. Location avec 2 adolescents . Piscine sympa , proche du centre , ambiance familiale et calme. | Negative: Je ne vois pas de point négatif dans le logement. A part un point indépendant de la location. La zone est mal alimentée en WiFi. Mais même sur la corniche et centre ville, Nous avions des soucis de connexion.",fr,Booking,positive,3.37
Saidia,"Résidence Yasmine Saïdia
Une nouvelle fenêtre va s'ouvrir",31/07/2025,5.0/5,Top | Positive: Appartement très propre et le propriétaire est très serviable. Idéal pour un séjour en famille | Negative: nan,fr,Booking,positive,3.641
Saidia,"Résidence Yasmine Saïdia
Une nouvelle fenêtre va s'ouvrir",20/07/2025,4.5/5,Fabuleux | Positive: Super endroit je recommande l'appartement fonctionnel avec tout ce dont nous avions besoins très bel emplacement piscine jolie et Hamid à su répondre à nos attentes et très disponible quand nous avons besoin Merci nous reviendrons | Negative: nan,fr,Booking,positive,3.666
Saidia,"Résidence Yasmine Saïdia
Une nouvelle fenêtre va s'ouvrir",18/07/2025,5.0/5,"Exceptionnel | Positive: J'ai passé un excellent séjour dans cet appartement. Le logement est propre, bien équipé et conforme à la description. Très bon emplacement, à quelques minutes de la plage et proche des commodités. La résidence est calme, sécurisée, avec un personnel accueillant. Le propriétaire est très réactif et attentionné, ce qui a rendu notre séjour encore plus agréable. Je recommande vivement cette location pour des vacances en famille ou entre amis ! | Negative: nan",fr,Booking,positive,3.679
Saidia,"Résidence Yasmine Saïdia
Une nouvelle fenêtre va s'ouvrir",11/07/2025,5.0/5,Inoubliable séjour | Positive: C est un bel appartement propre le propriétaire est à l écoute et disponible je vous le conseille | Negative: Rien,fr,Booking,positive,3.664
Saidia,"Résidence Yasmine Saïdia
Une nouvelle fenêtre va s'ouvrir",06/07/2025,4.5/5,"Fabuleux | Positive: Tout était au top ! Un joli appartement aménagé avec tout ce qu'il faut, on s'y sent comme chez soit. L'hôte était joignable à tout moment et a répondu à toutes nos demandes notamment un lit bébé qu'il a mis à notre disposition pour notre enfant. Le séjour y était très agréable | Negative: nan",fr,Booking,positive,3.675
Saidia,"Résidence Yasmine Saïdia
Une nouvelle fenêtre va s'ouvrir",25/02/2025,4.5/5,"Fabuleux | Positive: Appartement très lumineux, agréable, confortable Endroit calme et reposant Les conseils et renseignements via wattsap très bien passés avec les propriétaires supers sympas. Merci ont reviendra | Negative: nan",fr,Booking,positive,3.673
Saidia,"Résidence Yasmine Saïdia
Une nouvelle fenêtre va s'ouvrir",17/08/2025,5.0/5,Muy bien top10 | Positive: Si | Negative: nan,en,Booking,positive,3.366
